stimulus,memorability,scaled_memory_hits,score_emotional,sd_emotional,score_humanmade,sd_humanmade,score_outdoors,sd_outdoors,score_shoebox,sd_shoebox,humanmade_pass,outdoors_pass,shoebox_pass,humanmade_response,outdoors_response,shoebox_response,scaled_emotional,h_index,modal_response,proportion_response,unique,scaled_name,dist,assignedName
Mat_Bamboo.jpg,0.086595501,0.800228964,-0.752692857,0.450130747,1,0,0.25,0.46291005,0.428571429,0.534522484,1,0,0,human-made,NA,NA,0.02915952,2.897849384,mat,0.368421053,1,0.128073185,0.6223973337173521,1_162.jpg
Notepad_WithPen.jpg,-0.004342401,0.460217516,-0.57056824,0.588721397,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.126929674,3.04301016,notepad,0.342857143,0,0.092052601,0.6250062034106108,1_15.jpg
Rope_Manila.jpg,-0.013267394,0.417286777,-0.325685424,0.818617794,1,0,0.72,0.458257569,0.666666667,0.516397779,1,0,0,human-made,NA,NA,0.320754717,0.179256067,rope,0.972972973,1,0.993138937,0.6272049213769681,1_23.jpg
SledgeHammer.jpg,0.062805091,0.713795077,-0.126961264,1.014230728,1,0,0.653846154,0.485164524,0.428571429,0.534522484,1,0,0,human-made,NA,NA,0.489422527,1.927163117,hammer,0.413793103,0,0.429388222,0.6280882100430123,1_110.jpg
ShoeLace_Round.jpg,-0.001608945,0.471665713,-0.7939475,0.212653732,1,0,0.222222222,0.440958552,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.024013722,2.090602834,shoelace,0.5,1,0.373356204,0.6319263966166582,1_112.jpg
Lychee.jpg,0.024661204,0.577561534,-0.363501233,0.67247635,0.125,0.353553391,0.333333333,0.516397779,1,0,1,0,1,natural,NA,smaller than a shoebox,0.288736421,2.88551303,fruit,0.277777778,0,0.133218982,0.63372669869572,1_174.jpg
Pickaxe.jpg,0.045473121,0.657698912,-0.53805893,0.46121945,1,0,0.875,0.353553391,0.285714286,0.487950036,1,1,0,human-made,outdoors,NA,0.148656375,2.42671699,pickaxe,0.481481481,1,0.261292167,0.6345952593241615,1_229.jpg
CameoPortrait.jpg,0.012526433,0.524327418,0.743407491,0.898640094,1,0,0,0,0.5,0.547722558,1,1,0,human-made,indoors,NA,0.898799314,3.490601563,brooch,0.166666667,1,0.026872499,0.6363363344948754,1_183.jpg
Car_Totalled.jpg,-0.031033261,0.356611334,0.731763503,1.012168205,1,0,1,0,0.1,0.316227766,1,1,1,human-made,outdoors,larger than a shoebox,0.894225272,3.00869497,car,0.3,0,0.09948542,0.6384226647869211,1_142.jpg
Carrot.jpg,0.049498231,0.669719519,-0.041854797,0.705423236,0,0,0.428571429,0.534522484,1,0,1,0,1,natural,NA,smaller than a shoebox,0.540880503,0.222284831,carrots,0.964285714,1,0.974271012,0.6444553728786728,1_118.jpg
Machine_Arm.jpg,-0.208207915,0.029192902,0.385159405,0.88167498,1,0,0.285714286,0.487950036,0.1,0.316227766,1,0,1,human-made,NA,larger than a shoebox,0.79245283,2.96385619,robot,0.32,0,0.114351058,0.6483662334033915,1_254.jpg
Stingray.jpg,-0.015636157,0.40870063,0.076763175,0.704835154,0.111111111,0.333333333,0.875,0.353553391,0.5,0.534522484,1,1,0,natural,outdoors,NA,0.619782733,1.884614246,stingray,0.6,1,0.444825615,0.649302089582946,1_252.jpg
ElasticBand.jpg,0.190074969,0.985689754,-0.803916556,0.502374124,0.888888889,0.333333333,0.428571429,0.534522484,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.021726701,1.058277043,rubber band,0.789473684,1,0.743853631,0.650319101629927,1_138.jpg
Snake_Cobra.jpg,0.068429842,0.737263881,1.330887416,1.890482565,0.2,0.421637021,0.857142857,0.377964473,0.5,0.547722558,0,1,0,NA,outdoors,NA,0.974271012,0.858508563,snake,0.838709677,1,0.803316181,0.6547348228743568,1_53.jpg
Candleholder_Tall.jpg,-0.138165681,0.088151116,-0.420601098,0.769150533,1,0,0.285714286,0.487950036,0.222222222,0.440958552,1,0,0,human-made,NA,NA,0.241280732,1.82404605,candlestick,0.578947368,1,0.466552316,0.6582566974588546,1_260.jpg
Shoes_DutchClogs.jpg,-0.01990853,0.393817974,0.252474468,1.547739425,1,0,0.142857143,0.377964473,0.333333333,0.516397779,1,1,0,human-made,indoors,NA,0.728987993,2.205622122,clogs,0.454545455,1,0.332189823,0.663373305435905,1_216.jpg
Faucet.jpg,0.064474376,0.720663995,-0.729176182,0.958272179,1,0,0.6,0.547722558,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.034305317,1.940623791,faucet,0.517241379,0,0.424242424,0.6676048106674819,1_143.jpg
Bag_Saline.jpg,-0.108999471,0.143102461,-0.40013301,0.666777915,1,0,0.125,0.353553391,0.8,0.447213595,1,1,0,human-made,indoors,NA,0.264150943,1.660550528,iv bag,0.6875,1,0.520297313,0.6679971191978207,1_230.jpg
BearPolar.jpg,0.036127913,0.621064682,1.606918718,1.289133294,0,0,1,0,0,0,1,1,1,natural,outdoors,larger than a shoebox,0.986849628,0.322756959,polar bear,0.941176471,1,0.956546598,0.6732757011004233,1_173.jpg
Brush_BathBack.jpg,0.009435107,0.511161992,-0.225695413,0.522880406,1,0,0,0,0.5,0.534522484,1,1,0,human-made,indoors,NA,0.400800457,1.892271866,brush,0.666666667,0,0.443110349,0.6752354930882691,1_17.jpg
PaperTowel_Kitchen.jpg,-0.033049997,0.346307956,-0.72316082,0.324516723,1,0,0,0,0.125,0.353553391,1,1,1,human-made,indoors,larger than a shoebox,0.039451115,1.140067763,paper towel,0.764705882,0,0.716981132,0.6776851150030856,1_109.jpg
Cleaver_Meat.jpg,0.08821418,0.803663423,0.203636678,0.69673334,1,0,0.142857143,0.377964473,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.69296741,2.46132014,cleaver,0.222222222,1,0.250428816,0.6812283243970656,1_166.jpg
USBKey.jpg,-0.064255123,0.244419004,-0.650117696,0.484355295,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.08004574,3.155221529,USB drive,0.166666667,1,0.077758719,0.6859185687940781,1_116.jpg
Toilet.jpg,0.077154731,0.772180882,0.031883453,1.16660277,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.590051458,0.195909271,toilet,0.96969697,1,0.978273299,0.6891861821038259,1_117.jpg
MilkJug.jpg,0.050154795,0.673726388,-0.339934343,0.995528161,1,0,0.375,0.51754917,0.25,0.46291005,1,0,0,human-made,NA,NA,0.310463122,3.001629167,milk jug,0.333333333,0,0.103487707,0.6924651652135119,1_49.jpg
Bag_String.jpg,-0.016299989,0.40755581,-0.587009067,0.132886122,1,0,0.125,0.337831962,0.375,0.51754917,1,1,0,human-made,indoors,NA,0.110920526,2.37373591,bag,0.421052632,0,0.273299028,0.6956570588694495,1_188.jpg
Mop.jpg,-0.032355461,0.349742416,-0.666319341,0.388475984,1,0,0.142857143,0.377964473,0.1,0.316227766,1,1,1,human-made,indoors,larger than a shoebox,0.070325901,0.714653245,mop,0.878787879,0,0.84219554,0.6969496808953404,1_195.jpg
Vest.jpg,-0.110190828,0.139668002,0.159238343,1.370665071,1,0,0.714285714,0.487950036,0.5,0.534522484,1,0,0,human-made,NA,NA,0.663236135,0.40790598,vest,0.918367347,1,0.92109777,0.7000222092123369,1_101.jpg
Chicken_FriedDrum.jpg,0.155614812,0.951345163,0.6388434,0.613866272,0.777777778,0.440958552,0,0,0.875,0.353553391,0,1,1,NA,indoors,smaller than a shoebox,0.867352773,2.590257739,fried chicken,0.277777778,1,0.206975415,0.7032800512609372,1_65.jpg
Blanket.jpg,0.025658953,0.579851173,-0.40333727,0.342471841,1,0,0.083333333,0.282329851,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.259005146,1.10838116,towel,0.777777778,0,0.726700972,0.7036243620240328,1_211.jpg
Seashell_RoseMurex.jpg,-0.050079326,0.287349742,1.07022664,1.301871209,0,0,0.571428571,0.534522484,0.75,0.46291005,1,0,0,natural,NA,NA,0.947398513,1.502220254,shell,0.409090909,0,0.578044597,0.7129551493294057,1_80.jpg
Perfume.jpg,0.014825737,0.535775615,-0.218941276,0.771331114,1,0,0.142857143,0.377964473,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.405946255,1.269545993,perfume,0.642857143,0,0.664951401,0.7131372891616388,1_41.jpg
CandyDispenser.jpg,-0.003335062,0.464796795,0.730029913,0.740814653,1,0,0.307692308,0.470678724,0,0,1,0,1,human-made,NA,larger than a shoebox,0.89193825,2.350209029,candy machine,0.444444444,1,0.280731847,0.7170013013835204,1_236.jpg
FoodMill.jpg,-0.105787666,0.14882656,-0.448592885,0.133351198,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.225271584,3.663483905,grinder,0.2,0,0.017152659,0.7214006907039234,1_104.jpg
BrainSagittal.jpg,0.03575835,0.619347453,0.133146594,0.697135891,0.888888889,0.333333333,0.142857143,0.377964473,0.625,0.51754917,1,1,0,human-made,indoors,NA,0.649514008,1.87314068,brain,0.615384615,1,0.448827902,0.7226930916013794,1_98.jpg
Cheesegrater_Box.jpg,0.138980171,0.929593589,-0.72316082,0.324516723,1,0,0,0,0.5,0.534522484,1,1,0,human-made,indoors,NA,0.039451115,2.310691987,cheese grater,0.4375,1,0.293310463,0.7256145502662252,1_219.jpg
PylonTraffic.jpg,0.070089683,0.742987979,-0.414227588,0.716526936,1,0,0.68,0.476095229,0,0,1,0,1,human-made,NA,larger than a shoebox,0.248713551,2.107135027,cone,0.461538462,0,0.364779874,0.7265577126800684,1_206.jpg
Seeder.jpg,-0.112919539,0.133371494,-0.135190353,0.747793237,1,0,0.571428571,0.534522484,0,0,1,0,1,human-made,NA,larger than a shoebox,0.479702687,3.576617645,na,0.157894737,0,0.021154946,0.7294547670809766,1_131.jpg
PeasSplit.jpg,0.194674637,0.990841442,-0.255191995,0.327075351,0.222222222,0.440958552,0,0,0.888888889,0.333333333,0,1,1,NA,indoors,smaller than a shoebox,0.372212693,2.681625957,nuts,0.347826087,0,0.180102916,0.7310892931131219,1_251.jpg
Bird_Duck.jpg,0.035693356,0.618775043,-1.18E-04,0.779688017,0.111111111,0.333333333,0.833333333,0.40824829,0,0,1,1,1,natural,outdoors,larger than a shoebox,0.57404231,2.250233691,duck,0.37037037,1,0.314465409,0.7357426886335778,1_47.jpg
Gloves_Winter.jpg,-0.064181467,0.245563824,-0.500780591,0.857242357,1,0,0.875,0.353553391,1,0,1,1,1,human-made,outdoors,smaller than a shoebox,0.177815895,0.833176173,gloves,0.866666667,0,0.812464265,0.0025023478289021295,2_221.jpg
Toy_FigurineSwing.jpg,-0.079695849,0.200343446,-0.360172432,0.3110379,1,0,0.428571429,0.534522484,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.292738708,3.033794021,swing,0.260869565,0,0.093196112,0.005014628831832457,2_145.jpg
Paddle_Beach.jpg,0.063175279,0.714367487,-0.359041903,0.935401042,1,0,0.285714286,0.487950036,0.571428571,0.534522484,1,0,0,human-made,NA,NA,0.295597484,1.411477825,paddle,0.733333333,0,0.620926244,0.00666269594923663,2_110.jpg
Carbiner_Ascender.jpg,-0.127181814,0.108185461,-0.184627844,0.973765821,1,0,0.571428571,0.534522484,0.833333333,0.40824829,1,0,1,human-made,NA,smaller than a shoebox,0.437964551,2.75505762,carabiner,0.263157895,1,0.162950257,0.00847976450047594,2_200.jpg
Caterpillar.jpg,0.151258874,0.946765884,-0.227489409,0.551396204,0.2,0.421637021,0.916666667,0.282329851,0.857142857,0.377964473,0,1,1,NA,outdoors,smaller than a shoebox,0.399656947,0.903677104,caterpillar,0.833333333,1,0.790737564,0.009864970855709254,2_24.jpg
Lock_Bike.jpg,-0.02218931,0.386949056,-0.473409978,0.558911732,1,0,0.714285714,0.487950036,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.204688393,1.46525565,bike lock,0.526315789,1,0.60320183,0.01302447439408505,2_45.jpg
Bamboo.jpg,0.091247887,0.809959931,-0.009476223,0.451037533,0.333333333,0.5,0.375,0.51754917,0.5,0.534522484,0,0,0,NA,NA,NA,0.570040023,1.954304591,bamboo,0.548387097,1,0.419096627,0.016584765345937003,2_126.jpg
WaterGun.jpg,-0.007636176,0.44419004,-0.03369075,0.954231565,1,0,0.444444444,0.527046277,0.428571429,0.534522484,1,0,0,human-made,NA,NA,0.551172098,1.731360029,water gun,0.647058824,1,0.497427101,0.01743231976043469,2_35.jpg
Tire_Hollow.jpg,0.082947324,0.789925587,-0.530997859,0.618635353,1,0,0.75,0.46291005,0,0,1,0,1,human-made,NA,larger than a shoebox,0.152658662,0.282292189,tire,0.96,1,0.96969697,0.018366002010973936,2_160.jpg
Hanger.jpg,-0.074795159,0.219232971,-0.679808195,0.463936718,1,0,0,0,0.714285714,0.487950036,1,1,0,human-made,indoors,NA,0.058319039,1.066320684,hangar,0.803571429,1,0.740994854,0.020691045097263716,2_20.jpg
Booties_Blue.jpg,-0.033715266,0.340583858,0.358950226,1.198449561,1,0,0.125,0.353553391,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.783304746,2.308270835,booties,0.444444444,1,0.294453974,0.02431880245087248,2_19.jpg
Hulahoop.jpg,0.164144584,0.958214081,0.280346564,0.727970043,1,0,0.375,0.51754917,0.333333333,0.516397779,1,0,0,human-made,NA,NA,0.745568897,0.944488534,hula hoop,0.777777778,1,0.778730703,0.02636009474394152,2_218.jpg
KiddiePool.jpg,0.048618046,0.66685747,-0.185468052,0.819086151,1,0,0.571428571,0.534522484,0.375,0.51754917,1,0,0,human-made,NA,NA,0.436821041,2.041814516,pool,0.368421053,1,0.384219554,0.030597254776653093,2_242.jpg
VacuumHead.jpg,-0.124994544,0.113909559,-0.506094894,0.65846104,1,0,0.25,0.46291005,0.428571429,0.534522484,1,0,0,human-made,NA,NA,0.173241852,2.366136318,vacuum,0.514285714,0,0.27672956,0.032214979022589185,2_57.jpg
Trunk.jpg,0.078445631,0.77676016,1.280792785,0.880556325,1,0,0.125,0.353553391,0.142857143,0.377964473,1,1,1,human-made,indoors,larger than a shoebox,0.97084048,1.135815998,chest,0.714285714,0,0.718696398,0.03493425206019585,2_243.jpg
Cassette_Audio.jpg,-0.030251614,0.358328563,-0.058243596,0.871917336,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.529445397,2.539353872,cassette tape,0.35,1,0.221269297,0.03727492867658966,2_188.jpg
Jar_Money.jpg,0.160529657,0.955352032,0.985031723,1.12696433,1,0,0,0,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.935963408,1.833849671,money jar,0.555555556,1,0.460834763,0.044588723879183556,2_28.jpg
PhoneCase.jpg,-0.012208492,0.425872925,-0.580840295,0.298090491,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.114922813,1.268067353,phone case,0.75862069,1,0.666094911,0.04553380484104408,2_6.jpg
Flower_Daisy.jpg,0.098940269,0.831139096,0.349933583,1.121185616,0,0,1,0,0.714285714,0.487950036,1,1,0,natural,outdoors,NA,0.777587193,1.474724973,daisy,0.529411765,1,0.600343053,0.0473007887301482,2_159.jpg
Bottle_CosmeticSpray.jpg,-0.061321083,0.255867201,-0.149137248,0.546670392,1,0,0.142857143,0.377964473,0.888888889,0.333333333,1,1,1,human-made,indoors,smaller than a shoebox,0.469982847,2.51115836,spray,0.482758621,1,0.230989137,0.048400995827026616,2_61.jpg
Chair_Car.jpg,-0.073196344,0.22209502,-0.596679312,0.490688648,1,0,0.555555556,0.527046277,0,0,1,0,1,human-made,NA,larger than a shoebox,0.105774728,1.277004914,car seat,0.724137931,0,0.660949114,0.049049961133403874,2_40.jpg
Toy_Taxi.jpg,0.032153688,0.606182026,-0.346853956,0.262499488,1,0,0.25,0.46291005,0.714285714,0.487950036,1,0,0,human-made,NA,NA,0.305317324,2.647827524,taxi,0.323529412,1,0.189251001,0.05201690564243444,2_198.jpg
RugRoled.jpg,0.025162799,0.578706354,-0.356245391,0.487845785,1,0,0.111111111,0.320256308,0.3,0.483045892,1,1,0,human-made,indoors,NA,0.296740995,0.643355498,rug,0.894736842,0,0.859348199,0.053843103733912434,2_222.jpg
GoldNugget.jpg,0.076492102,0.768174013,0.537644861,1.175322244,0.444444444,0.527046277,1,0,1,0,0,1,1,NA,outdoors,smaller than a shoebox,0.84219554,2.375671541,gold nugget,0.37037037,1,0.272727273,0.05718031914102317,2_18.jpg
Grill_Electric.jpg,-0.116839617,0.127074986,-0.433030474,0.506795389,1,0,0.142857143,0.377964473,0.285714286,0.487950036,1,1,0,human-made,indoors,NA,0.234991424,2.322084728,griddle,0.388888889,1,0.289879931,0.061724903045917934,2_257.jpg
RiceCooker.jpg,-0.37706477,5.72E-04,0.420120861,0.828404448,1,0,0,0,0.142857143,0.377964473,1,1,1,human-made,indoors,larger than a shoebox,0.803316181,2.512054891,rice cooker,0.347826087,1,0.230417381,0.062228256230044465,2_104.jpg
BuildingChinese.jpg,0.14358444,0.936462507,0.951011229,1.443933201,1,0,0.75,0.5,0,0,1,0,1,human-made,NA,larger than a shoebox,0.930245855,2.038760753,temple,0.526315789,1,0.386506575,0.06597118090520637,2_181.jpg
Bag_Gift.jpg,0.044736507,0.656554093,-0.459744666,0.64068702,1,0,0.333333333,0.5,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.214979989,1.269545993,bag,0.642857143,0,0.664951401,0.06776059429056547,2_249.jpg
Loveseat.jpg,0.03001605,0.595306239,0.979772787,1.446087151,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.935391652,1.498454536,sofa,0.52,1,0.579188107,0.07033741443448038,2_25.jpg
Cake_Birthday.jpg,0.164462574,0.959931311,1.26571436,1.22513336,1,0,0.125,0.353553391,0.375,0.51754917,1,1,0,human-made,indoors,NA,0.969125214,1.162563308,birthday cake,0.608695652,1,0.710120069,0.07320249976874305,2_16.jpg
Dill.jpg,-0.052244655,0.280480824,-0.477327024,0.249976287,0.111111111,0.333333333,0.625,0.51754917,0.777777778,0.440958552,1,0,0,natural,NA,NA,0.198399085,2.803508855,rosemary,0.333333333,1,0.153230417,0.07685367980446922,2_192.jpg
ChalkLineTool.jpg,-0.153633581,0.072123641,-0.618219195,0.517483103,1,0,0.428571429,0.534522484,0.888888889,0.333333333,1,0,1,human-made,NA,smaller than a shoebox,0.094911378,2.651793903,na,0.411764706,0,0.187535735,0.08159248755409676,2_194.jpg
DustPan.jpg,-0.134980915,0.095020034,-0.620110024,0.196227044,1,0,0.142857143,0.377964473,0.625,0.51754917,1,1,0,human-made,indoors,NA,0.093196112,1.047674799,dustpan,0.818181818,1,0.750714694,0.08188723934268416,2_165.jpg
ChalkboardEraser.jpg,0.019661413,0.558099599,-0.678259005,0.547557281,1,0,0.111111111,0.333333333,0.75,0.46291005,1,1,0,human-made,indoors,NA,0.060606061,1.163540201,eraser,0.789473684,0,0.709548313,0.08521592285054735,2_122.jpg
Bells_Christmas.jpg,0.074478507,0.760732685,0.715647785,1.332408829,1,0,0.333333333,0.516397779,0.75,0.46291005,1,0,0,human-made,NA,NA,0.890222985,1.911927753,bells,0.552631579,1,0.433962264,0.08635957660937876,2_39.jpg
MonkeyPuppet.jpg,0.076494425,0.768746422,0.310875125,0.798919653,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.760434534,2.475775904,puppet,0.428571429,1,0.244139508,0.08870645100543006,2_177.jpg
Golf_Club.jpg,0.015703544,0.539210074,-0.407964383,0.725041086,1,0,0.857142857,0.377964473,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.25728988,1.505521391,golf club,0.684210526,1,0.576901086,0.09416019342305049,2_219.jpg
Car_Ferrari.jpg,-0.037362941,0.33371494,1.595501018,1.399482671,1,0,0.875,0.353553391,0.285714286,0.487950036,1,1,0,human-made,outdoors,NA,0.986277873,1.777362795,car,0.615384615,0,0.48427673,0.0950115395849438,2_86.jpg
Statue_Cat.jpg,0.028112838,0.587864911,0.445709241,0.705236522,1,0,0.12,0.331662479,0.142857143,0.377964473,1,1,1,human-made,indoors,larger than a shoebox,0.813607776,2.357515059,cat,0.37037037,0,0.279016581,0.10590296368501484,2_224.jpg
Crayon_Green.jpg,-0.049177302,0.289639382,-0.438866158,0.462156324,1,0,0,0,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.230989137,1.140115679,crayon,0.692307692,1,0.714122356,0.10690101317573553,2_52.jpg
Mask_HockeyGoalie.jpg,-0.002473247,0.467658844,0.358839843,1.028456651,1,0,0.666666667,0.516397779,0.111111111,0.333333333,1,0,1,human-made,NA,larger than a shoebox,0.78273299,2.552179697,helmet,0.333333333,0,0.218982276,0.11088654190316283,2_127.jpg
Pumpkin.jpg,0.025820812,0.582140813,0.286704752,1.048010546,0,0,0.4,0.547722558,0.142857143,0.377964473,1,0,1,natural,NA,larger than a shoebox,0.749571184,0.522978426,pumpkin,0.909090909,0,0.90051458,0.11238895041538433,2_114.jpg
Pancakes.jpg,0.016695941,0.544361763,0.23702798,0.867061812,0.875,0.353553391,0.142857143,0.377964473,0.428571429,0.534522484,1,1,0,human-made,indoors,NA,0.714694111,0.614369446,pancakes,0.888888889,1,0.868496284,0.1144959051217207,2_30.jpg
Awning.jpg,-0.013862153,0.413852318,-0.430211073,0.394895159,1,0,0.714285714,0.487950036,0.125,0.353553391,1,0,1,human-made,NA,larger than a shoebox,0.235563179,2.69619905,awning,0.411764706,1,0.17724414,0.1175267705163221,2_27.jpg
Drink_Cocktail.jpg,0.03740669,0.626216371,0.563840856,0.649564246,1,0,0.153846154,0.367946484,0.75,0.46291005,1,1,0,human-made,indoors,NA,0.850200114,2.480938114,drink,0.428571429,1,0.241852487,0.12241437498623564,2_3.jpg
Helmet_Construction.jpg,-0.086926334,0.18488838,-0.671117606,0.247980645,1,0,0.5,0.547722558,0.625,0.51754917,1,0,0,human-made,NA,NA,0.065751858,0.674679923,hard hat,0.866666667,0,0.853630646,0.12580332136757,2_178.jpg
Hat_Cowboy.jpg,0.033379223,0.610761305,-0.354516273,0.134715485,1,0,0.833333333,0.40824829,0.714285714,0.487950036,1,1,0,human-made,outdoors,NA,0.297884505,0.644974209,hat,0.875,0,0.858776444,0.12859558455164177,2_84.jpg
Fossil.jpg,0.167431005,0.965082999,0.14633723,1.044598652,0,0,0.875,0.353553391,0.8,0.421637021,1,1,0,natural,outdoors,NA,0.654659806,2.437728545,shell,0.434782609,0,0.256718125,0.13312576085965078,2_66.jpg
Harmonica.jpg,-0.165344203,0.060103034,0.088828445,0.765486353,1,0,0.142857143,0.377964473,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.627215552,0.543564443,harmonica,0.875,1,0.89193825,0.13400905522051154,2_41.jpg
Dolly.jpg,-0.110171442,0.140240412,-0.567385234,0.322745174,1,0,0.666666667,0.516397779,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.130360206,2.139835524,dolly,0.578947368,1,0.353344768,0.13419905958269873,2_29.jpg
Sign_Construction.jpg,-0.080067874,0.198053807,0.034301452,1.024824984,1,0,0.857142857,0.377964473,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.592910234,1.532513343,sign,0.689655172,0,0.570040023,0.13737042333010363,2_168.jpg
Puzzle_Animal.jpg,0.100032707,0.834001145,0.554855929,1.647816454,0.9,0.316227766,0.5,0.534522484,0.375,0.51754917,1,0,0,human-made,NA,NA,0.849056604,1.246987352,puzzle,0.78125,0,0.674671241,0.13981237777560973,2_89.jpg
Box_Vials.jpg,-0.042126798,0.316542645,-0.079620967,0.734801524,1,0,0.142857143,0.377964473,0.8,0.447213595,1,1,0,human-made,indoors,NA,0.519725557,2.820589857,perfume,0.315789474,0,0.14808462,0.1459296104345349,2_175.jpg
Bottle_BubbleBlower.jpg,-0.089338071,0.176874642,-0.196447673,0.813156387,1,0,0.375,0.51754917,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.428816467,2.344554152,bubbles,0.542857143,1,0.283018868,0.14884419658661407,2_253.jpg
KitchenTools.jpg,-0.030572427,0.357183744,-0.154786335,0.38804648,1,0,0.142857143,0.377964473,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.461406518,2.359806304,kitchen utensils,0.315789474,1,0.27787307,0.15035008026183072,2_1.jpg
HairDryer.jpg,-0.031983214,0.352032055,-0.565128551,0.557388694,1,0,0,0,0.75,0.46291005,1,1,0,human-made,indoors,NA,0.132075472,1.280320493,hair dryer,0.677419355,1,0.658662093,0.15669647579311174,2_121.jpg
Truck_Tanker.jpg,-0.025489135,0.372638809,-0.043804653,0.799057131,0.875,0.353553391,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.537449971,2.982846836,truck,0.371428571,0,0.106918239,0.1584754272526976,2_31.jpg
Fridge.jpg,0.016136937,0.542644533,0.213623278,0.719656843,1,0,0.115384615,0.325812594,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.696397942,1.124259237,fridge,0.620689655,1,0.72212693,0.16177439865680054,2_119.jpg
Gauge.jpg,-0.051271396,0.281625644,-0.577521641,0.50940192,1,0,0.4,0.547722558,0.714285714,0.487950036,1,0,0,human-made,NA,NA,0.118353345,2.603074189,gauge,0.48,1,0.203544883,0.1633922175566973,2_14.jpg
CraneMachine.jpg,-0.040796962,0.319977104,0.347567109,0.850628814,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.775871927,1.196929872,crane,0.787878788,1,0.698684963,0.16565087544145563,2_167.jpg
PirateFlag.jpg,-0.023306003,0.382369777,0.340670592,0.900190266,1,0,0.857142857,0.377964473,0.555555556,0.527046277,1,1,0,human-made,outdoors,NA,0.772441395,1.94881061,flag,0.434782609,1,0.420240137,0.16749184980420262,2_68.jpg
Bucket_WoodenLight.jpg,0.009189518,0.509444762,-0.154695256,0.69385082,1,0,0.592592593,0.500711744,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.463693539,2.495461844,bucket,0.45,0,0.237278445,0.1708404446690419,2_174.jpg
Catheter.jpg,-0.112527698,0.134516314,-0.693581831,0.280407306,1,0,0.333333333,0.516397779,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.053173242,3.829495196,tube,0.205882353,0,0.007432819,0.1727710785817338,2_103.jpg
Broom_Long.jpg,-0.08334494,0.191757298,-0.596679312,0.490688648,1,0,0.25,0.46291005,0.125,0.353553391,1,0,1,human-made,NA,larger than a shoebox,0.105774728,0.309543429,broom,0.944444444,0,0.966838193,0.17286848381970898,2_7.jpg
Hubcap.jpg,-0.039517319,0.323983973,-0.517059229,0.314853299,1,0,0.956521739,0.208514414,0.125,0.353553391,1,1,1,human-made,outdoors,larger than a shoebox,0.156660949,2.796043352,rim,0.314285714,0,0.154945683,0.17570959582373447,2_101.jpg
Candle_Blue.jpg,-0.067261009,0.236405266,-0.438058416,0.463533224,0.875,0.353553391,0.2,0.447213595,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.231560892,0.322756959,candle,0.941176471,0,0.956546598,0.17595519888792244,2_10.jpg
Autocreeper.jpg,-0.089777747,0.175157413,-0.203673255,0.823792887,1,0,0.142857143,0.377964473,0.571428571,0.534522484,1,1,0,human-made,indoors,NA,0.419096627,3.892407119,na,0.157894737,0,0.005145798,0.17961786738558594,2_91.jpg
Paddle_Ball.jpg,-0.080928323,0.196336577,-0.058669292,0.805716947,1,0,0.375,0.494535355,0.857142857,0.377964473,1,0,1,human-made,NA,smaller than a shoebox,0.528301887,2.968665782,paddle ball,0.352941176,1,0.111492281,0.18747029792791436,2_213.jpg
